Time,Open,High,Low,Last,Change,%Chg,Volume,1day %chg,2day %chg,3day %chg,4day %chg,5day %chg,9day %chg,13day %chg,20day %chg,% of 1day range,% of 2day range,% of 3day range,% of 4day range,% of 5day range,% of 9day range,% of 13day range,% of 20day range,1day high %above,2day high %above,3day high %above,4day high %above,5day high %above,9day high %above,13day high %above,20day high %above,1day low %above,2day low %above,3day low %above,4day low %above,5day low %above,9day low %above,13day low %above,20day low %above,1ma %above,2ma %above,3ma %above,4ma %above,5ma %above,9ma %above,13ma %above,20ma %above,49ma %above,1vwap %above,2vwap %above,3vwap %above,4vwap %above,5vwap %above,9vwap %above,13vwap %above,20vwap %above,49vwap %above 
04/09/2014,114,115.25,113.5,115.25,1.64,+1.44%,42744800,0.34328,1.04591,-0.42798,-2.73038,-3.71622,-0.34965,-3.88669,-3.73248,80.0,77.77778,-36.42384,-39.62264,-40.0,-40.0,-53.05623,-53.05623,-0.17513,-0.21008,-3.48798,-3.74873,-3.78123,-3.78123,-5.20539,-5.20539,1.60428,1.71306,1.71306,1.71306,1.71306,1.71306,1.71306,1.71306,0.58528,0.71413,0.02145,-0.73289,-1.30952,-1.36512,-1.83502,-2.47811,-1.34972,0.58528,0.7226,-0.11438,-0.55213,-0.91513,-1.09361,-1.62999,-2.21843,-1.12817
04/10/2014,115.1,115.11,111.4,111.96,-3.29,-2.85%,74865696,-0.13015,1.3115,2.02092,0.5328,-1.79181,0.70872,-1.84206,-1.66595,82.85714,90.16393,90.53628,0.0,-5.03145,-5.625,-15.52448,-26.16137,-0.13015,-0.13015,-0.13015,-2.55672,-2.81999,-2.8528,-3.46389,-4.2907,1.40969,2.58467,2.6945,2.6945,2.6945,2.6945,2.6945,2.6945,0.37791,0.96344,1.24615,0.83371,0.2555,-0.43029,-0.59304,-1.39962,-0.45092,0.37791,1.06286,1.36287,0.77092,0.40319,-0.18479,-0.43319,-1.16673,-0.24689
04/11/2014,111.04,112.24,109.86,110.41,-1.55,-1.38%,71007904,-0.82172,-3.65293,-2.26212,-1.57773,-3.01336,-4.55561,-5.0372,-5.53003,-119.40701,-118.7013,-118.7013,-118.7013,-110.71429,-110.16949,-110.16949,-108.12641,-3.53575,-3.65293,-3.65293,-3.65293,-5.9939,-6.27954,-6.27954,-7.66672,-0.32316,-0.32316,-0.32316,-0.32316,-0.32316,-0.32316,-0.32316,-0.32316,-1.58064,-2.37813,-2.26117,-2.1401,-2.49671,-3.76365,-3.79676,-4.6882,-3.96114,-1.58064,-2.16161,-2.11593,-2.0213,-2.51542,-3.43921,-3.55818,-4.39938,-3.73427
04/14/2014,111.55,111.97,109.65,110.72,0.31,+0.28%,62662200,1.03252,-0.3662,-3.21041,-1.81322,-1.12569,-5.36184,-2.73781,-5.51415,42.01681,-35.61905,-37.29128,-37.29128,-37.29128,-60.78886,-60.78886,-67.5,-0.61475,-3.09269,-3.21041,-3.21041,-3.21041,-5.84909,-5.84909,-7.24264,1.53832,1.53832,1.53832,1.53832,1.53832,1.53832,1.53832,1.53832,0.64359,-0.25038,-1.08672,-1.2096,-1.23249,-2.8495,-2.94807,-3.9823,-3.49835,0.64359,-0.27381,-0.83842,-1.01773,-1.08405,-2.4534,-2.66603,-3.62726,-3.23652
04/15/2014,111.08,111.72,108.66,111.15,0.43,+0.39%,76969696,0.32514,0.60683,-0.78599,-3.61822,-2.22692,-6.18243,-2.9021,-7.26332,23.27586,10.42471,-47.61905,-48.92857,-48.92857,-67.61042,-67.61042,-73.0443,-0.79486,-1.0335,-3.501,-3.61822,-3.61822,-6.24578,-6.24578,-7.63346,1.30415,1.30415,1.30415,1.30415,1.30415,1.30415,1.30415,1.30415,0.27081,0.24517,-0.35881,-1.06582,-1.25227,-2.62499,-3.03945,-4.07447,-3.92383,0.27081,0.24357,-0.40604,-0.87979,-1.09622,-2.26933,-2.71989,-3.71635,-3.7254
04/16/2014,111.93,112.44,111.23,112.36,1.21,+1.09%,49360400,0.70175,1.09285,1.37669,-0.0268,-2.88069,-4.49659,-2.06492,-5.94118,113.72549,97.58308,82.68156,1.39535,-0.75873,-33.12883,-33.40122,-43.62069,0.18797,-0.03572,-0.27619,-2.76257,-2.88069,-5.49645,-5.52836,-6.92666,3.00939,3.00939,3.00939,3.00939,3.00939,3.00939,3.00939,3.00939,1.28495,1.16137,1.10299,0.62254,0.00596,-1.1397,-2.03569,-2.97414,-3.20977,1.28495,1.17402,1.11071,0.60481,0.20492,-0.92806,-1.63167,-2.58144,-2.97128
04/17/2014,111.99,113.41,111.72,112.92,0.56,+0.50%,50276000,-0.3293,0.75574,1.14704,1.43103,0.0268,-2.1836,-3.73904,-6.01712,25.61983,76.19048,76.19048,76.19048,3.25581,-29.59831,-32.17923,-42.58621,-0.40021,-0.40021,-0.40021,-0.40021,-2.71045,-5.18964,-5.47772,-6.87677,0.68327,3.06461,3.06461,3.06461,3.06461,3.06461,3.06461,3.06461,-0.01786,0.65612,0.80108,0.86085,0.53684,-0.55679,-1.80159,-2.62939,-3.22028,-0.01786,0.80463,0.89981,0.93822,0.55843,-0.54895,-1.42254,-2.27917,-3.00988
04/21/2014,113.12,113.53,112.28,113.45,0.53,+0.47%,31970600,0.17712,0.6764,1.77238,2.16763,2.45449,0.26591,-4.02986,-4.62861,65.68047,73.3945,87.78947,87.78947,87.78947,35.3566,-9.16497,-23.10345,-0.25571,-0.25571,-0.25571,-0.25571,-0.25571,-1.84816,-4.52397,-5.93714,1.25313,1.69918,4.10455,4.10455,4.10455,4.10455,4.10455,4.10455,0.38752,0.68835,1.24004,1.45671,1.57681,0.73085,-0.5962,-1.37808,-2.29958,0.38752,0.68557,1.40931,1.59248,1.69911,0.85633,-0.25764,-1.11309,-2.10439
04/22/2014,113.63,115.02,113.47,114.62,1.17,+1.03%,40541900,0.15866,0.62876,1.1303,2.23122,2.62825,0.0176,-4.02872,-3.09568,116.0,111.04972,108.69565,104.10678,104.10678,50.8346,1.222,-5.96026,0.08808,0.08808,0.08808,0.08808,0.08808,-1.40564,-4.09352,-4.6968,1.20235,1.70963,2.15769,4.5739,4.5739,4.5739,4.5739,4.5739,0.48046,0.65996,0.92072,1.38973,1.62413,1.18099,0.15119,-0.6712,-1.90619,0.48046,0.7,0.97862,1.65158,1.8629,1.3652,0.43687,-0.46162,-1.73243
04/23/2014,114.48,114.77,113.77,113.9,-0.72,-0.63%,33863200,-0.12214,0.90789,1.38151,1.88679,2.99595,-0.66811,-2.32082,-2.09527,30.32258,60.58394,67.27273,71.50396,83.01887,76.63126,19.0184,18.5336,-0.46948,-0.46948,-0.46948,-0.46948,-0.46948,-0.66811,-3.34347,-3.3761,0.8901,1.95939,2.47046,2.92187,5.35616,5.35616,5.35616,5.35616,0.09618,0.66093,0.97019,1.27613,1.73106,1.83376,1.16282,0.21155,-1.23632,0.09618,0.59384,1.00115,1.34346,2.02783,2.09122,1.33231,0.45576,-1.0468
04/24/2014,114.62,114.67,112.68,113.61,-0.29,-0.25%,44323900,0.63213,0.0,1.03129,1.50549,2.01139,2.37585,0.11355,-0.06103,70.0,48.3871,70.80292,75.75758,78.89182,84.8062,26.00423,21.38493,-0.1307,-0.34777,-0.34777,-0.34777,-0.34777,-0.42568,-2.96309,-3.25793,0.74712,1.01348,2.08408,2.59578,3.04774,5.485,5.485,5.485,0.41467,0.31653,0.66061,0.92306,1.20137,2.01072,1.51379,0.46513,-1.15731,0.41467,0.30773,0.62047,0.97034,1.29284,2.29048,1.61483,0.69497,-0.97013
04/25/2014,113.17,113.21,111.21,111.61,-2,-1.76%,58391700,-0.38729,-0.64091,-1.26505,-0.2468,0.2214,2.49977,0.31023,-1.07517,-50.75377,-53.11005,-58.11966,-35.0365,-12.12121,41.8239,36.87405,-8.14664,-1.3081,-1.39409,-1.60842,-1.60842,-1.60842,-1.60842,-1.80477,-4.48177,0.43486,0.43486,0.43486,0.79266,1.29789,4.15056,4.15056,4.15056,-0.42527,-0.64091,-0.77739,-0.56598,-0.368,0.63763,0.35881,-0.71791,-2.42781,-0.42527,-0.61212,-0.76181,-0.58573,-0.3331,0.9705,0.5804,-0.46885,-2.23904
04/28/2014,112.01,112.54,109.32,110.96,-0.65,-0.58%,66050400,0.35839,-1.40833,-1.65935,-2.27709,-1.26928,1.1651,-1.40833,-1.99493,-20.0,-53.75723,-55.05618,-58.00525,-58.00525,5.34591,1.6692,-31.77189,-1.05998,-2.3197,-2.40481,-2.61694,-2.61694,-2.61694,-2.81128,-5.46084,0.71936,0.71936,0.71936,0.71936,0.71936,3.08301,3.08301,3.08301,0.0,-0.72822,-1.11239,-1.35189,-1.27218,-0.50925,-0.59958,-1.62855,-3.40924,0.0,-0.62911,-0.94017,-1.19955,-1.16179,-0.23167,-0.36683,-1.36698,-3.20351
04/29/2014,111.42,111.98,110.9,111.24,0.28,+0.25%,34487500,0.41456,-0.17024,-1.92765,-2.17735,-2.79183,0.24291,-3.32321,-4.22898,30.43478,7.96915,-21.49533,-22.93578,-26.31579,-13.20755,-16.23672,-43.78819,-0.9952,-1.58113,-2.83422,-2.91888,-3.12989,-3.12989,-3.32321,-5.95881,1.92097,1.92097,1.92097,1.92097,1.92097,2.54003,2.54003,2.54003,0.43267,-0.04934,-0.69617,-1.12479,-1.41917,-1.04893,-0.96113,-1.98243,-3.86958,0.43267,-0.01981,-0.53813,-0.85227,-1.14445,-0.76799,-0.6996,-1.69979,-3.62688
04/30/2014,110.88,112.06,109.95,111.98,0.74,+0.67%,43933100,-0.32362,-0.0721,-0.65406,-2.40296,-2.65145,-1.31719,-0.96463,-5.93026,-103.7037,-3.10559,-19.79434,-41.68224,-42.75229,-45.26316,-31.16279,-54.78615,-0.98232,-1.47503,-2.05812,-3.30514,-3.38939,-3.59937,-3.67475,-6.41458,-0.01803,1.427,1.427,1.427,1.427,1.427,2.04307,2.04307,-0.44295,-0.2489,-0.5035,-0.99484,-1.37396,-1.61232,-1.21868,-2.26359,-4.27525,-0.44295,-0.18782,-0.49104,-0.92271,-1.20436,-1.47419,-1.01082,-2.03021,-4.05156
05/01/2014,111.75,112.77,110.54,111.94,-0.04,-0.04%,78690896,-0.20539,0.45847,0.71197,0.12544,-1.63718,-1.03613,1.21366,-5.61655,70.61611,70.61611,50.93168,24.93573,-9.15888,-14.73684,-2.83019,-37.06721,-0.27664,-0.27664,-0.70197,-1.28964,-2.54644,-2.84298,-2.84298,-5.68028,1.63711,1.63711,2.22283,2.22283,2.22283,2.22283,2.84373,2.84373,0.37726,0.35773,0.48155,0.30218,-0.09953,-0.77381,-0.34163,-1.22784,-3.46917,0.37726,0.36008,0.52892,0.30868,-0.05283,-0.64209,-0.11229,-1.0254,-3.24969
05/02/2014,112.09,113.12,111.68,112.03,0.09,+0.08%,43451600,0.134,0.09823,0.76411,1.01839,0.43007,-1.19877,1.23736,-4.36007,39.01345,51.77305,51.77305,60.57971,42.41645,-2.80702,7.86164,-29.85685,-0.603,-0.603,-0.603,-0.603,-0.98931,-2.54738,-2.54738,-5.36136,1.40221,1.94634,1.94634,2.53385,2.53385,2.53385,3.15664,3.15664,0.30425,0.4931,0.54317,0.66608,0.54658,-0.38019,-0.10101,-0.64426,-3.12139,0.30425,0.4395,0.4842,0.64707,0.52714,-0.20134,0.10649,-0.51049,-2.86179
05/05/2014,111.12,112.18,110.53,111.89,-0.14,-0.12%,28108400,-0.81228,-0.73254,-0.76799,-0.10787,0.1442,-3.05357,-0.02699,-2.94349,-177.77778,-55.03876,-26.18297,-26.18297,-5.26316,-36.84211,-22.64151,-47.99154,-1.76803,-1.76803,-1.76803,-1.76803,-1.76803,-3.39071,-3.39071,-5.92618,-0.50143,0.5247,1.06412,1.06412,1.64654,1.64654,2.26394,2.26394,-1.03019,-0.79752,-0.59539,-0.50366,-0.37119,-1.16322,-1.06702,-1.27815,-3.90133,-1.03019,-0.73019,-0.5875,-0.52578,-0.35621,-1.01264,-0.87911,-1.21421,-3.65283
05/06/2014,111.41,111.71,109.99,110.07,-1.82,-1.63%,45355100,-0.42899,-0.55342,-0.47347,-0.50902,0.15282,-2.18613,-0.8455,-1.24978,6.66667,-32.04633,-32.04633,-7.88644,-7.88644,-23.30275,-26.66667,-16.54021,-0.6864,-1.51167,-1.51167,-1.51167,-1.51167,-2.92759,-3.13858,-3.33189,0.79616,0.79616,0.79616,1.32788,1.32788,1.91182,1.91182,2.53083,-0.11058,-0.44234,-0.39635,-0.27971,-0.21734,-0.62668,-0.8783,-0.84388,-3.56555,-0.11058,-0.51319,-0.40387,-0.29663,-0.24707,-0.53652,-0.77696,-0.71435,-3.34746
05/07/2014,110.2,110.45,108.43,110.14,0.07,+0.06%,64244900,0.11811,-1.51041,-1.63349,-1.5544,-1.58957,-3.0015,-2.40878,-3.0015,-75.5814,-80.82192,-86.58147,-86.58147,-84.22713,-67.1028,-69.12281,-53.26252,-1.35171,-1.76502,-2.58133,-2.58133,-2.58133,-3.89814,-4.19058,-4.38178,0.19093,0.19093,0.19093,0.19093,0.22738,0.80498,0.80498,1.41726,-0.35265,-0.77585,-1.13636,-1.19915,-1.16237,-1.35826,-1.85946,-1.81345,-4.51012,-0.35265,-0.67682,-1.11594,-1.22517,-1.18669,-1.34473,-1.76219,-1.68218,-4.31255
05/08/2014,110.03,111.24,108.69,109.03,-1.11,-1.01%,58522800,-0.09987,-0.03634,-1.66235,-1.78524,-1.70627,-1.41564,-3.01454,-4.52928,58.41584,-2.43902,-14.66667,-31.76972,-31.76972,-33.05439,-51.44158,-53.07918,-0.38026,-1.50389,-1.91656,-2.73161,-2.73161,-2.80894,-4.33838,-4.52928,1.47561,1.47561,1.47561,1.47561,1.47561,1.47561,1.47561,1.47561,0.32521,-0.09231,-0.51437,-0.89024,-1.02071,-1.11901,-1.80838,-1.80467,-4.52872,0.32521,-0.0206,-0.29441,-0.70914,-0.96197,-1.08195,-1.64745,-1.6399,-4.31398
05/09/2014,108.69,110.06,108.28,110.03,1,+0.92%,48409800,-0.31184,-1.31651,-1.25375,-2.85995,-2.98134,-2.04578,-5.17362,-2.92069,-100.0,-81.49466,-84.14634,-86.13333,-88.91258,-88.91258,-92.10926,-92.21557,-2.29234,-2.29234,-2.70343,-3.11107,-3.9162,-3.9162,-5.50339,-5.57727,0.0,0.23979,0.23979,0.23979,0.23979,0.23979,0.23979,0.23979,-0.87853,-0.88756,-1.16595,-1.51546,-1.85591,-2.09284,-2.77506,-2.78306,-5.55847,-0.87853,-0.88799,-1.1133,-1.32158,-1.66648,-2.02436,-2.61576,-2.6326,-5.35218
05/12/2014,110.68,113.04,110.51,112.53,2.5,+2.27%,76294496,0.59075,1.51334,0.49029,0.55419,-1.08142,-0.50342,-2.82704,0.24454,169.66292,62.16216,62.16216,39.94169,23.07692,-0.82645,-26.04006,-28.78338,0.56333,-0.50342,-0.50342,-0.92203,-1.33714,-2.157,-3.56365,-3.77326,2.21648,2.21648,2.21648,2.21648,2.21648,2.21648,2.21648,2.21648,1.11764,1.02688,0.99052,0.76169,0.45259,-0.15203,-0.65912,-0.85384,-3.68895,1.11764,1.01831,0.98059,0.79091,0.60965,-0.0851,-0.53544,-0.68192,-3.48805
05/13/2014,112.38,112.85,111.34,111.43,-1.1,-0.98%,58122800,-0.1333,2.13578,3.07255,2.03378,2.09866,0.35721,-1.08265,1.49928,47.82609,72.26891,72.26891,72.26891,72.26891,69.42149,28.32551,21.66172,-0.58386,-0.58386,-0.58386,-0.58386,-0.58386,-0.65417,-1.99703,-2.29525,1.69215,3.78648,3.78648,3.78648,3.78648,3.78648,3.78648,3.78648,0.3154,1.47942,1.81295,1.97591,1.90424,1.31525,1.01457,0.61538,-2.13057,0.3154,1.2168,1.61895,1.83799,1.80395,1.30891,1.04483,0.7671,-1.90557
05/14/2014,111.1,111.12,109.42,109.62,-1.81,-1.62%,65720700,-0.29615,-1.27077,0.97246,1.89856,0.87162,-0.7504,-0.45695,-0.04498,-131.78808,-53.35968,18.48739,18.48739,18.48739,16.52893,14.40162,-16.32047,-1.55073,-1.71621,-1.71621,-1.71621,-1.71621,-1.78571,-1.86379,-3.4081,-0.21556,0.53389,2.60436,2.60436,2.60436,2.60436,2.60436,2.60436,-0.69126,-0.75927,-0.017,0.31376,0.50963,0.10679,-0.01292,-0.57928,-3.11345,-0.69126,-0.76845,-0.17738,0.18146,0.41473,0.08789,-0.01687,-0.43856,-2.77961
05/15/2014,109.07,109.21,107.44,108.88,-0.74,-0.68%,75870496,-0.50173,-2.11792,-3.07474,-0.87249,0.03669,-2.64215,-1.70332,-2.92809,-141.17647,-120.40816,-119.33702,-66.80672,-66.80672,-67.35537,-67.35537,-76.55786,-1.84485,-3.34958,-3.51203,-3.51203,-3.51203,-3.58027,-3.58027,-5.17301,-0.31987,-0.31987,-0.31987,0.72959,0.72959,0.72959,0.72959,0.72959,-0.89351,-1.70627,-2.01924,-1.60799,-1.39466,-1.55512,-1.70672,-2.37593,-4.71966,-0.89351,-1.65679,-2.03364,-1.71081,-1.48831,-1.52066,-1.69195,-2.24239,-4.40176
05/16/2014,108.93,109.62,108.03,109.57,0.69,+0.63%,44668800,0.04592,-0.62945,-2.24356,-3.19915,-0.99973,-2.64546,-2.07659,-3.53348,68.36158,-19.02174,-44.91682,-46.78571,-46.78571,-46.78571,-47.53521,-60.68602,-0.25639,-1.97084,-3.47364,-3.63588,-3.63588,-3.63588,-3.70403,-5.29473,1.38682,1.38682,1.38682,1.38682,1.38682,1.38682,1.38682,1.38682,0.38706,-0.3218,-1.10359,-1.52404,-1.31722,-1.30868,-1.66725,-2.34828,-4.64998,0.38706,-0.27132,-0.96976,-1.47238,-1.32572,-1.24216,-1.59131,-2.1551,-4.32104
05/19/2014,109.27,111.04,108.95,110.75,1.18,+1.08%,35339500,-0.2738,0.35819,-0.31928,-1.93844,-2.89701,-0.72681,-2.42008,-3.68444,55.97484,67.88991,-0.54348,-32.3475,-34.64286,-34.64286,-35.56338,-51.71504,-0.31928,-0.31928,-1.66487,-3.17235,-3.3351,-3.3351,-3.40347,-4.99913,1.14783,1.70328,1.70328,1.70328,1.70328,1.70328,1.70328,1.70328,0.18031,0.43968,0.0529,-0.55289,-0.9404,-0.75486,-1.20253,-1.88473,-4.16988,0.18031,0.50704,0.07358,-0.508,-0.97964,-0.78411,-1.1672,-1.70649,-3.88142
05/20/2014,110.49,110.51,108.42,109.06,-1.69,-1.53%,89570200,-0.23476,0.83965,1.47869,0.79365,-0.84358,0.31778,-1.29534,-3.60321,47.36842,63.45515,69.44444,65.76087,12.75416,8.92857,7.39437,-19.52507,-0.49532,-0.49532,-0.49532,-0.56695,-2.09127,-2.25584,-2.32496,-3.93845,1.41349,2.27715,2.83879,2.83879,2.83879,2.83879,2.83879,2.83879,0.22072,0.75688,1.11033,0.93099,0.48991,0.38799,-0.02413,-0.66261,-2.94574,0.22072,0.81978,1.30642,1.03493,0.55439,0.35251,-0.00755,-0.5286,-2.71017
05/21/2014,109.65,110.13,108.55,109.62,0.56,+0.51%,55278400,0.54099,-0.99323,0.07301,0.7072,0.02737,0.56865,-2.12443,-3.73134,17.70335,-6.10687,7.6412,22.77778,20.1087,-21.07143,-22.1831,-39.69986,-0.77821,-1.2518,-1.2518,-1.2518,-1.32289,-2.99894,-3.06754,-4.4611,1.13448,1.13448,1.49958,2.05696,2.05696,2.05696,2.05696,2.05696,0.29269,-0.126,0.09128,0.3294,0.18944,-0.34066,-0.61679,-1.19396,-3.5257,0.29269,0.05535,0.1796,0.44723,0.27426,-0.34226,-0.51847,-1.04857,-3.24643
05/22/2014,109.96,111.05,109.62,110.76,1.14,+1.04%,41295000,0.31016,0.82523,-0.71332,0.35594,0.99192,-0.06362,-1.72491,-3.21275,78.48101,47.36842,17.55725,28.2392,40.0,-10.0,-10.0,-30.29046,-0.15436,-0.49769,-0.97262,-0.97262,-0.97262,-2.7247,-2.7247,-4.10744,1.29894,1.4204,1.4204,1.78654,2.3455,2.3455,2.3455,2.3455,0.48127,0.52873,0.26443,0.40099,0.58666,-0.0367,-0.13786,-0.70375,-3.10518,0.48127,0.53997,0.38206,0.46736,0.68517,-0.0424,-0.07564,-0.61666,-2.84738
05/23/2014,110.69,112.02,110.51,111.97,1.21,+1.09%,42649300,-0.0632,0.9761,1.49459,-0.05418,1.02218,-1.63512,0.56328,-0.8243,49.65035,71.2,72.62357,72.62357,76.15894,16.07143,16.07143,12.65165,-0.32418,-0.32418,-0.32418,-0.32418,-0.32418,-2.07891,-2.07891,-2.22595,0.9761,1.97144,2.09371,2.09371,2.46228,3.02494,3.02494,3.02494,0.1931,0.66846,0.85956,0.74481,0.89142,0.52336,0.59937,0.09902,-2.33921,0.1931,0.73766,0.98064,0.88789,0.98714,0.54359,0.61664,0.15735,-2.09018
05/27/2014,112.69,113.84,112.65,113.58,1.61,+1.44%,46373900,0.64303,1.74251,2.80058,3.32844,1.75169,1.13075,2.31524,1.55912,188.74172,155.83333,138.61671,137.22222,137.22222,94.08503,87.5,84.85915,0.59811,0.59811,0.59811,0.59811,0.59811,-0.14178,-0.30962,-0.38013,1.97267,2.80058,3.81391,3.93839,3.93839,4.88645,4.88645,4.88645,1.06726,1.53319,2.0096,2.27345,2.262,2.39409,2.35193,1.93117,-0.46991,1.06726,1.52564,2.09657,2.47672,2.44179,2.52062,2.38878,2.00517,-0.23115
05/28/2014,113.33,113.46,112.52,112.99,-0.59,-0.52%,37055900,-0.22011,1.21461,2.32033,3.38442,3.91528,3.38442,3.94387,1.87882,14.28571,69.36937,75.82938,80.71834,81.18081,84.0625,84.0625,84.0625,-0.448,-0.448,-0.448,-0.448,-0.448,-0.448,-0.448,-0.448,0.60364,2.55181,3.38442,4.4035,4.52868,5.48213,5.48213,5.48213,-0.02352,0.80199,1.38867,1.92311,2.26555,2.82163,2.66901,2.39814,0.18546,-0.02352,0.76718,1.3355,1.98821,2.52602,3.0164,2.74548,2.49578,0.40494
05/29/2014,113.33,113.59,112.7,113.37,0.38,+0.34%,25557300,0.30091,-0.22011,1.21461,2.32033,3.38442,4.08707,2.99918,1.20557,72.34043,22.72727,69.36937,75.82938,80.71834,84.0625,84.0625,84.0625,-0.11458,-0.448,-0.448,-0.448,-0.448,-0.448,-0.448,-0.448,0.71987,0.71987,2.55181,3.38442,4.4035,5.48213,5.48213,5.48213,0.30091,0.13843,0.63441,1.11452,1.59448,2.51813,2.43083,2.32341,0.2988,0.30091,0.12032,0.62969,1.10461,1.70347,2.80156,2.56699,2.44256,0.49354
05/30/2014,113.33,113.43,112.34,112.86,-0.51,-0.45%,38856700,-0.03528,0.30091,-0.22011,1.21461,2.32033,3.4316,0.71092,1.24174,41.57303,51.40187,22.72727,69.36937,75.82938,82.44406,84.0625,84.0625,-0.22889,-0.22889,-0.448,-0.448,-0.448,-0.448,-0.448,-0.448,0.55901,0.71987,0.71987,2.55181,3.38442,4.90604,5.48213,5.48213,0.09716,0.19893,0.12467,0.49956,0.9094,2.03509,2.16353,2.23618,0.40265,0.09716,0.21764,0.11488,0.53954,0.96999,2.3405,2.40685,2.41166,0.58995
06/02/2014,113.07,113.1,111.36,112.25,-0.61,-0.54%,40374300,0.18607,-0.26462,0.0708,-0.44902,0.98241,2.09481,1.47178,0.92832,33.94495,16.8,16.8,-2.66667,53.75375,71.58672,75.9375,75.9375,-0.31738,-0.45779,-0.45779,-0.67639,-0.67639,-0.67639,-0.67639,-0.67639,0.64981,0.64981,0.64981,0.64981,2.31653,4.28888,5.24013,5.24013,0.17128,0.01917,0.03637,-0.0361,0.24943,1.41515,1.8691,1.94982,0.28248,0.17128,0.05053,0.05794,-0.03977,0.28078,1.75451,2.19709,2.17634,0.42776
06/03/2014,111.64,112.36,111.11,111.98,-0.27,-0.24%,31147200,-0.54343,-1.08099,-1.52598,-1.1948,-1.70805,2.36567,1.84273,-0.22343,-67.81609,-72.94686,-74.88789,-74.88789,-77.41935,18.81919,31.25,31.25,-1.29089,-1.57807,-1.7167,-1.7167,-1.93254,-1.93254,-1.93254,-1.93254,0.25144,0.25144,0.25144,0.25144,0.25144,2.96993,3.90916,3.90916,-0.53161,-0.8144,-1.00887,-1.05541,-1.14755,-0.06564,0.55544,0.66228,-0.86186,-0.53161,-0.809,-0.95269,-1.01605,-1.13931,0.30323,0.91493,0.89002,-0.73114
06/04/2014,111.48,112.57,111.16,112.42,0.44,+0.39%,28835800,-0.44651,-0.68597,-1.22275,-1.66711,-1.3364,1.69677,2.38795,1.281,-40.8,-62.81407,-68.10345,-70.16129,-70.16129,10.77505,26.25,26.25,-0.7832,-1.43236,-1.71912,-1.85756,-1.85756,-2.07309,-2.07309,-2.07309,0.333,0.333,0.333,0.333,0.333,2.69922,3.76024,3.76024,-0.30109,-0.48798,-0.73903,-0.93969,-1.01928,-0.45507,0.2888,0.50517,-0.90079,-0.30109,-0.51204,-0.76858,-0.91393,-1.00473,-0.32177,0.65765,0.73517,-0.74941
06/05/2014,112.72,114.88,112.09,114.78,2.36,+2.10%,67185696,0.26686,0.66083,0.41871,-0.12405,-0.57334,1.76959,2.87487,2.34247,121.2766,120.54795,61.80905,38.7931,29.83871,46.91943,61.44578,65.0,0.13325,0.13325,-0.33599,-0.62594,-0.76591,-0.98384,-0.98384,-0.98384,1.40338,1.44901,1.44901,1.44901,1.44901,2.82795,4.34139,4.91437,0.59795,0.7028,0.61191,0.42318,0.24902,0.39155,1.15651,1.55626,0.29386,0.59795,0.70684,0.59554,0.38949,0.25967,0.411,1.43606,1.81593,0.43781
06/06/2014,115.27,116.24,115.11,115.88,1.1,+0.96%,45854000,0.4269,2.53514,2.93802,2.69042,2.13539,2.94722,4.08126,5.7232,127.95699,120.96774,120.68966,120.68966,120.68966,117.84897,112.0743,110.48387,0.33948,0.33948,0.33948,0.33948,0.33948,0.33948,0.33948,0.33948,2.83701,3.69737,3.74404,3.74404,3.74404,4.3073,6.31802,7.28779,1.188,2.0239,2.37628,2.45767,2.39002,2.31435,3.10021,3.65557,2.59548,1.188,1.6884,2.02777,2.18958,2.17653,2.21212,3.28297,3.85654,2.75476
